codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024
280445,Nossa Senhora Aparecida,8809,170,416,645,4169,1929,95,4360,1503,111,150,0,0,222,446,652,0,126,8,95,307,174,0,0,0,19,16,74,256,0,0,188,369,350,378,37,6,402,81,4,0,0,138,0,0,217,451,491,0,126,7,0,8,0,0,0,0,0,0,0,22,0,0,0,12,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,61,0,0,0,0
280450,Nossa Senhora da Glória,37324,525,1255,2188,14699,5706,1000,13984,4582,963,1027,22,0,692,1383,1986,0,0,70,354,1460,633,18,229,0,71,6,181,967,134,0,701,1577,876,1274,244,53,20,0,6,0,0,857,21,0,664,1408,1560,0,0,52,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,0,0,0,0,0,2,0,0,2,4,7,0,0,0,2,19,8,0,0,0,0,0,0,45,0,0,0,122,590,162,0,0,0,0,0,0,0
280460,Nossa Senhora das Dores,26795,473,1011,1821,10929,4869,245,11174,3404,263,730,0,0,549,1070,1801,12,0,67,84,1685,504,0,0,0,172,16,164,659,0,0,373,756,839,881,112,35,616,39,8,0,2,536,0,0,520,966,1066,0,0,38,0,28,7,0,0,0,0,0,4,19,0,0,12,46,134,9,10,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,11,0,0,5,12,54,167,0,0,5,0,0,0,0
280470,Nossa Senhora de Lourdes,6496,114,268,459,2683,1311,60,2923,890,25,161,0,0,119,304,478,0,0,16,66,319,165,0,0,0,24,3,12,228,0,0,10,281,234,235,34,5,210,17,2,0,0,119,0,0,118,286,332,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,2,12,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,0,0,3,3,8,0,0,0,0,0,0,0
280480,Nossa Senhora do Socorro,185706,1310,4085,10283,64122,23965,4100,64863,16972,4175,2802,36,0,1485,3889,8813,0,2,398,485,9652,2452,64,477,0,582,74,394,4587,0,0,1894,5727,6279,5497,401,103,6034,2679,57,0,0,2106,36,0,1362,3620,8043,0,1,119,3,94,1,2,239,0,519,0,3,71,0,0,98,138,240,211,29,16,18,3,0,0,0,128,0,0,0,1,46,2,0,0,14,78,2,0,0,0,0,0,0,180,0,0,121,312,608,1786,0,0,896,1,0,0,0
280490,Pacatuba,14540,230,455,822,4983,2159,130,5098,1687,136,234,0,0,229,461,808,0,0,8,223,1085,278,0,1,0,16,0,9,220,0,0,54,319,307,369,88,25,346,2,16,0,0,181,0,0,226,438,746,0,0,8,15,27,0,0,0,0,0,0,0,2,0,0,0,0,4,1,27,12,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,8,3,0,0,0,0,0,0,8,0,0,0,11,51,51,0,0,0,0,0,0,0
280500,Pedra Mole,3285,65,121,245,1338,649,40,1354,623,42,92,0,0,68,146,220,0,0,9,48,318,60,0,0,0,7,1,1,67,0,0,2,80,90,89,19,2,25,3,7,0,0,68,0,0,68,143,204,0,0,7,2,69,5,0,0,0,0,0,0,9,0,0,2,26,20,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,6,8,0,0,0,0,0,0,0,0,0,1,1,8,11,0,0,0,0,0,0,0
280510,Pedrinhas,9665,156,335,604,3560,1663,90,3616,1306,91,196,0,0,232,399,549,0,0,22,37,414,155,0,0,0,12,23,15,177,0,0,23,334,298,274,36,8,296,112,4,0,0,133,0,0,181,386,448,0,0,10,2,11,1,0,0,0,0,1,0,16,0,0,24,23,41,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,3,0,1,5,0,0,8,4,12,35,0,0,17,0,0,0,0
280520,Pinhão,6627,134,336,524,2769,1426,65,2896,1084,73,114,0,0,127,320,483,0,0,10,49,140,116,0,0,0,16,16,17,211,0,0,42,333,238,286,33,8,298,39,0,0,0,84,0,0,125,317,457,0,0,9,0,5,0,0,0,0,0,0,0,3,0,0,3,3,18,58,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,2,0,19,0,0,43,0,0,0,0
280530,Pirambu,9359,130,267,522,3934,1811,80,3809,1480,70,173,0,0,157,270,516,0,248,27,29,619,111,0,0,0,60,61,5,276,76,0,5,231,302,303,44,6,271,3,16,0,0,163,0,0,154,257,444,0,209,22,38,21,0,0,0,0,0,0,0,37,0,0,0,0,131,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,29,15,0,0,19,0,0,0,0
280540,Poço Redondo,35122,399,1056,1672,11294,4901,280,11317,3889,255,498,0,0,537,1115,1405,0,316,57,157,2295,419,0,0,0,23,19,101,576,0,0,8,601,771,967,240,35,843,334,0,0,0,384,0,0,477,1159,1511,0,257,24,1,56,1,0,0,0,0,0,0,13,0,0,0,2,1,0,1,0,2,0,0,0,0,1,1,0,0,1,2,0,0,0,1,5,0,0,0,0,0,0,0,8,0,0,0,11,27,57,0,0,132,9,0,0,0
280550,Poço Verde,23867,576,1241,1828,10839,5116,210,10590,3749,206,427,0,0,549,1121,1798,0,140,16,346,810,386,0,0,0,42,63,33,773,7,0,521,899,917,874,108,21,537,199,3,0,0,393,0,0,525,1127,1444,0,130,13,2,15,1,0,0,0,0,0,0,43,0,0,0,16,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,44,77,0,0,62,1,0,0,0
280560,Porto da Folha,28693,477,1002,1660,11120,5107,265,11178,4503,268,515,0,278,503,1061,1670,2,408,48,193,818,536,0,0,0,27,20,5,858,5,0,0,1042,1101,981,157,31,889,6,24,0,0,429,0,276,497,1037,1489,0,397,42,8,156,0,0,0,0,0,0,0,11,0,0,0,29,124,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,11,21,224,0,0,0,0,0,0,0
280570,Propriá,29692,524,990,1914,13138,5538,255,14151,4531,258,1177,21,0,583,1007,1796,0,14,158,68,1887,495,0,0,0,51,23,97,767,209,0,587,898,941,1007,87,11,1081,739,8,439,0,1033,21,0,537,1007,1407,0,0,75,0,23,2,0,0,0,0,1,4,47,0,0,11,38,65,170,23,7,57,3,0,0,0,2,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,7,0,0,0,4,13,25,0,0,199,0,0,0,0
280580,Riachão do Dantas,19809,386,781,1181,7758,3888,185,7728,2733,183,390,0,0,469,881,1214,0,256,25,4,1492,257,0,0,0,27,38,14,354,0,0,17,672,613,487,49,15,448,0,6,0,0,303,0,0,398,850,882,0,220,17,0,1,0,0,0,0,0,0,0,13,0,0,0,14,30,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,3,3,0,13,0,0,0,13,21,123,0,0,0,0,0,0,0
280590,Riachuelo,10284,116,275,517,4313,1795,100,4425,1330,100,270,0,0,133,256,529,0,175,19,8,341,177,0,0,0,41,8,5,253,0,0,567,304,311,370,22,9,347,227,9,44,0,224,0,0,128,244,475,0,147,17,0,7,0,0,0,0,0,0,0,2,0,0,7,3,18,47,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,5,14,29,0,0,42,1,0,0,0
280600,Ribeirópolis,18773,438,892,1340,8006,3518,200,8221,3304,197,447,48,0,415,843,1269,0,0,37,156,1047,364,0,0,0,37,72,197,565,0,0,240,578,673,533,52,11,605,0,32,0,0,371,48,0,411,846,1208,0,0,30,64,247,2,0,0,0,0,0,4,19,0,0,0,10,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,7,0,0,1,11,35,137,0,0,0,0,0,0,0
280610,Rosário do Catete,11008,97,240,544,5170,1719,105,5088,1178,111,326,0,0,131,340,465,0,0,49,38,634,135,0,0,0,98,2,1,305,0,0,764,181,351,364,45,13,403,318,2,123,0,275,0,0,123,293,369,0,0,9,0,17,0,0,0,0,0,0,0,3,0,0,1,1,57,14,12,2,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,10,24,0,0,53,13,0,0,0
280620,Salgado,20025,352,780,1250,8476,3302,200,8381,2607,190,339,0,0,412,842,1282,0,0,13,201,1004,405,0,0,0,29,30,62,636,0,0,198,794,795,692,60,24,556,0,7,0,0,267,0,0,406,843,948,0,0,7,3,9,0,0,0,0,0,0,0,20,0,0,0,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,5,146,0,0,0,0,0,0,0
280630,Santa Luzia do Itanhy,14121,156,374,758,6846,4746,120,6659,2605,100,195,0,0,187,394,771,0,1937,11,76,424,203,0,0,0,6,0,3,255,0,0,0,236,295,507,41,22,504,400,0,139,53,155,0,0,186,315,272,0,1611,3,0,8,0,0,0,0,0,0,0,3,0,0,0,6,11,8,2,0,18,7,0,3,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,7,10,0,0,23,35,0,0,0
280650,Santa Rosa de Lima,3923,88,163,403,1663,853,35,1725,732,35,131,0,0,93,175,243,0,0,18,13,174,133,0,0,0,27,4,23,109,0,0,2,117,119,163,17,2,98,63,1,0,0,95,0,0,91,171,226,0,0,14,0,7,0,0,0,0,1,0,0,5,0,0,1,7,33,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,11,12,0,0,6,0,0,0,0
280640,Santana do São Francisco,7844,111,218,472,2536,1106,85,2528,793,85,151,0,0,138,260,376,0,0,7,62,384,130,0,0,0,18,10,0,163,0,0,0,223,214,227,46,9,79,0,31,0,0,109,0,0,118,244,278,0,0,6,2,6,0,0,0,0,0,0,0,6,0,0,0,19,3,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,24,50,0,0,1,0,0,0,0
280660,Santo Amaro das Brotas,12151,205,399,774,4413,2524,125,4718,1642,125,185,0,0,236,422,803,0,0,27,62,707,178,0,0,0,20,38,1,249,0,0,37,314,439,463,26,10,334,156,0,6,5,170,0,0,236,424,724,0,0,26,0,1,0,0,0,0,0,0,0,53,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,6,22,80,0,0,9,0,0,0,0
280670,São Cristóvão,91093,989,2400,5663,39968,12742,2385,40290,9335,2384,1609,27,0,1092,2246,5176,3,30,250,464,5475,1807,94,2684,0,109,413,153,1970,1625,0,665,2764,3183,2835,389,95,3535,1565,32,0,0,1236,26,0,989,2209,4274,0,29,81,5,85,15,0,0,0,0,6,3,13,4,0,83,30,66,159,14,7,1,0,0,0,0,0,0,0,0,2,17,0,0,1,11,37,24,1,0,0,1,13,11,106,8,0,8,150,313,1130,0,0,551,0,0,0,0
280680,São Domingos,11207,218,488,817,4411,2152,110,4383,1718,107,224,0,0,192,480,780,0,0,19,179,372,227,0,0,0,24,27,114,261,4,0,1,261,423,304,33,17,358,77,6,0,0,156,0,0,191,477,869,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,7,89,0,0,0,0,0,0,0
280690,São Francisco,3781,64,138,246,1432,679,40,1349,486,40,112,0,0,63,115,246,0,0,12,37,195,106,0,0,0,3,8,2,94,0,0,0,100,108,114,22,7,0,0,5,0,0,82,0,0,59,116,201,0,0,12,0,4,2,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,3,0,0,0,6,9,1,0,0,0,0,0,0,0
280700,São Miguel do Aleixo,3947,83,169,283,1714,949,40,1758,604,54,115,0,0,103,194,292,0,0,14,53,189,91,0,0,0,23,4,5,116,0,0,0,126,150,135,23,0,114,11,0,0,0,87,0,0,102,192,204,0,0,8,0,7,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,32,0,0,5,0,0,0,0
280710,Simão Dias,40606,914,1749,2657,18431,8075,1050,17819,5559,1060,1014,13,0,1149,1870,2675,0,275,91,203,1206,718,0,0,0,90,111,150,1334,0,0,1409,1374,1306,1343,175,44,1178,28,54,9,0,781,12,0,1061,1702,1710,0,164,74,0,15,0,0,0,0,0,0,1,3,0,0,2,4,4,5,2,1,16,2,0,0,0,9,0,0,0,5,11,0,35,0,4,59,7,0,0,0,23,8,0,0,0,0,10,203,355,261,0,0,22,48,0,0,0
280720,Siriri,8970,154,316,533,3484,1758,75,3456,1246,75,203,0,0,162,306,492,0,169,10,71,295,189,0,0,0,30,5,34,225,0,0,141,269,269,258,40,7,227,43,11,0,0,151,0,0,157,299,428,0,103,10,3,7,2,0,0,0,0,0,5,10,0,0,9,11,28,7,13,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,10,37,0,0,17,0,0,0,0
280730,Telha,3249,49,100,178,1294,609,45,1293,512,46,105,0,0,59,102,184,0,0,12,18,348,69,0,0,0,23,0,9,74,0,0,4,53,60,97,23,4,49,0,0,0,0,91,0,0,59,102,177,0,0,11,2,21,0,0,0,0,2,0,1,12,0,0,0,29,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,19,16,0,0,0,0,0,0,0
280740,Tobias Barreto,52530,1046,2188,3513,23414,9378,1160,24080,7545,1187,1668,35,0,1322,2116,3248,0,0,105,245,2569,1157,82,476,0,43,157,101,1145,0,0,1090,1749,1381,1803,141,46,1993,1399,0,9,0,1009,33,0,1092,2108,2839,0,0,105,5,97,1,57,3,0,0,1,0,15,0,0,2,31,60,78,5,4,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,20,4,0,0,0,0,0,4,29,0,0,159,116,359,446,0,0,42,0,0,0,0
280750,Tomar do Geru,13535,208,446,760,4975,2236,135,4887,1411,139,214,0,0,208,455,759,0,0,14,83,319,200,0,0,0,27,10,19,379,0,0,22,520,475,495,51,7,400,225,5,0,0,155,0,0,224,418,490,0,0,12,0,1,0,0,0,0,0,0,1,5,0,0,1,14,44,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0
280760,Umbaúba,25550,308,725,1482,9723,3743,240,9668,2825,227,450,0,0,376,728,1468,0,0,26,220,937,581,0,0,0,52,59,108,571,6,0,184,669,752,979,76,33,788,565,0,40,0,430,0,0,341,685,1173,0,0,20,0,1,0,0,0,0,0,0,0,15,0,0,1,17,21,46,4,4,64,3,0,0,0,1,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,8,0,0,0,11,17,34,0,0,116,34,0,0,0
